x,y,species cloglog values
2725.0,2725.0,0.005148494
2726.0,2726.0,0.75849164
2727.0,2727.0,0.0011850465
2728.0,2728.0,0.047534373
2729.0,2729.0,0.4906658
2730.0,2730.0,0.31839895
2731.0,2731.0,0.4966178
2732.0,2732.0,0.005505121
2733.0,2733.0,0.0014022865
2734.0,2734.0,0.24815804
2735.0,2735.0,0.70692384
2736.0,2736.0,8.929421E-4
2737.0,2737.0,0.07351023
2738.0,2738.0,0.011330423
2739.0,2739.0,0.6088371
2740.0,2740.0,0.012033143
2741.0,2741.0,0.010265584
2742.0,2742.0,0.03645189
2743.0,2743.0,0.016551346
2744.0,2744.0,0.101109535
2745.0,2745.0,0.25369325
2746.0,2746.0,0.5178097
2747.0,2747.0,0.007042083
2748.0,2748.0,0.6439692
2749.0,2749.0,0.0030713568
2750.0,2750.0,0.012607859
2751.0,2751.0,0.25881785
2752.0,2752.0,9.2640915E-4
2753.0,2753.0,0.0036064745
2754.0,2754.0,0.5041704
2755.0,2755.0,0.0953002
2756.0,2756.0,0.7352447
2757.0,2757.0,0.07735377
2758.0,2758.0,0.54365283
2759.0,2759.0,0.24570142
2760.0,2760.0,0.021007257
2761.0,2761.0,0.02867224
2762.0,2762.0,0.54464006
2763.0,2763.0,0.010488728
2764.0,2764.0,0.66344595
2765.0,2765.0,0.008150302
2766.0,2766.0,0.020836439
2767.0,2767.0,0.022095611
2768.0,2768.0,0.12490689
2769.0,2769.0,0.64922184
2770.0,2770.0,0.036332726
2771.0,2771.0,0.37324026
2772.0,2772.0,0.74770087
2773.0,2773.0,0.014682116
2774.0,2774.0,0.042644434
2775.0,2775.0,0.8096114
2776.0,2776.0,0.7792491
2777.0,2777.0,0.02670036
2778.0,2778.0,0.004359974
2779.0,2779.0,0.53535485
2780.0,2780.0,0.29574186
2781.0,2781.0,0.5080104
2782.0,2782.0,0.983416
2783.0,2783.0,0.5541218
2784.0,2784.0,0.12699817
2785.0,2785.0,0.23039779
2786.0,2786.0,0.8276624
2787.0,2787.0,3.7790264E-4
2788.0,2788.0,0.29842514
2789.0,2789.0,0.6657295
2790.0,2790.0,0.8228967
2791.0,2791.0,0.5652811
2792.0,2792.0,0.009367172
2793.0,2793.0,0.43836635
2794.0,2794.0,0.25476784
2795.0,2795.0,0.5292251
2796.0,2796.0,0.025400694
2797.0,2797.0,0.047497757
2798.0,2798.0,0.0038845888
2799.0,2799.0,0.007958351
2800.0,2800.0,0.40789324
2801.0,2801.0,0.13765861
2802.0,2802.0,0.001187198
2803.0,2803.0,0.04067963
2804.0,2804.0,0.005911255
2805.0,2805.0,0.022776198
2806.0,2806.0,0.0013988588
2807.0,2807.0,0.51478374
2808.0,2808.0,0.58543533
2809.0,2809.0,0.029415825
2810.0,2810.0,0.4934657
2811.0,2811.0,0.17181051
2812.0,2812.0,0.43257034
2813.0,2813.0,0.37985897
2814.0,2814.0,0.02070171
2815.0,2815.0,0.28463718
2816.0,2816.0,4.692172E-4
2817.0,2817.0,0.6764309
2818.0,2818.0,0.020098872
2819.0,2819.0,0.008278197
2820.0,2820.0,0.71500665
2821.0,2821.0,0.53181344
2822.0,2822.0,0.13731915
2823.0,2823.0,0.0011537743
2824.0,2824.0,0.47502494
2825.0,2825.0,0.34328625
2826.0,2826.0,0.05742202
2827.0,2827.0,0.058236703
2828.0,2828.0,0.39589414
2829.0,2829.0,0.27902976
2830.0,2830.0,0.29309756
2831.0,2831.0,0.71335715
2832.0,2832.0,0.6741164
2833.0,2833.0,0.24158001
2834.0,2834.0,0.0064239814
2835.0,2835.0,0.004383121
2836.0,2836.0,0.009672881
2837.0,2837.0,0.46114895
2838.0,2838.0,0.1228901
2839.0,2839.0,0.6327311
2840.0,2840.0,0.018758673
2841.0,2841.0,0.8708428
2842.0,2842.0,0.025326498
2843.0,2843.0,0.028255062
2844.0,2844.0,0.5987058
2845.0,2845.0,0.0032078938
2846.0,2846.0,0.068480454
2847.0,2847.0,0.019345319
2848.0,2848.0,0.078452855
2849.0,2849.0,0.062701404
2850.0,2850.0,0.0358409
2851.0,2851.0,0.0072538634
2852.0,2852.0,0.0045561637
2853.0,2853.0,0.2875725
2854.0,2854.0,0.6181466
2855.0,2855.0,0.09306728
2856.0,2856.0,0.8426104
2857.0,2857.0,0.0015395399
2858.0,2858.0,0.75999135
2859.0,2859.0,0.0014926742
2860.0,2860.0,0.028144915
2861.0,2861.0,0.6745057
2862.0,2862.0,0.0014122739
2863.0,2863.0,0.06783039
2864.0,2864.0,0.47025827
2865.0,2865.0,0.40863556
2866.0,2866.0,0.82494664
2867.0,2867.0,0.023866223
2868.0,2868.0,0.6068062
2869.0,2869.0,0.55949867
2870.0,2870.0,0.0023585386
2871.0,2871.0,0.004571436
2872.0,2872.0,0.8422437
2873.0,2873.0,0.15720277
2874.0,2874.0,0.2190897
2875.0,2875.0,0.0333205
2876.0,2876.0,0.31437454
2877.0,2877.0,0.009890729
2878.0,2878.0,0.48712736
2879.0,2879.0,0.33281124
2880.0,2880.0,0.028421057
2881.0,2881.0,0.011355883
2882.0,2882.0,0.42924732
2883.0,2883.0,0.32298073
2884.0,2884.0,0.31297627
2885.0,2885.0,0.6332271
2886.0,2886.0,0.04512471
2887.0,2887.0,0.031703573
2888.0,2888.0,0.7126533
2889.0,2889.0,0.024201848
2890.0,2890.0,0.023443865
2891.0,2891.0,0.07890247
2892.0,2892.0,0.6138038
2893.0,2893.0,0.012696625
2894.0,2894.0,0.049796127
2895.0,2895.0,0.07709938
2896.0,2896.0,0.0911588
2897.0,2897.0,0.02997765
2898.0,2898.0,0.7056145
2899.0,2899.0,0.02924667
2900.0,2900.0,0.2171862
2901.0,2901.0,0.01176124
2902.0,2902.0,0.0010879253
2903.0,2903.0,0.24109545
2904.0,2904.0,0.3960702
2905.0,2905.0,0.6222912
2906.0,2906.0,0.8646324
2907.0,2907.0,0.61430365
2908.0,2908.0,0.017394537
2909.0,2909.0,0.22809872
2910.0,2910.0,0.0020984628
2911.0,2911.0,0.30050123
2912.0,2912.0,0.6992901
2913.0,2913.0,0.040671535
2914.0,2914.0,0.9144448
2915.0,2915.0,0.003148602
2916.0,2916.0,0.08071169
2917.0,2917.0,0.0029991572
2918.0,2918.0,0.010912327
2919.0,2919.0,0.009448519
2920.0,2920.0,0.043083586
2921.0,2921.0,0.63931865
2922.0,2922.0,0.6879053
2923.0,2923.0,0.0061894325
2924.0,2924.0,0.17629787
2925.0,2925.0,0.26696038
2926.0,2926.0,4.1088695E-4
2927.0,2927.0,0.015679576
2928.0,2928.0,0.014772067
2929.0,2929.0,0.011511218
2930.0,2930.0,0.0040923594
2931.0,2931.0,0.1015637
2932.0,2932.0,0.00784306
2933.0,2933.0,0.36987782
2934.0,2934.0,0.7653423
2935.0,2935.0,0.028884966
2936.0,2936.0,0.029643524
2937.0,2937.0,0.01765941
2938.0,2938.0,0.10693965
2939.0,2939.0,0.2518764
2940.0,2940.0,0.009275131
2941.0,2941.0,0.026473561
2942.0,2942.0,0.26313865
2943.0,2943.0,0.55547285
2944.0,2944.0,0.087598376
2945.0,2945.0,0.05398226
2946.0,2946.0,0.16275299
2947.0,2947.0,0.0012644427
2948.0,2948.0,0.048410255
2949.0,2949.0,0.025880137
2950.0,2950.0,0.5362707
2951.0,2951.0,0.010880362
2952.0,2952.0,0.009466631
2953.0,2953.0,0.026841346
2954.0,2954.0,0.4790762
2955.0,2955.0,0.038766965
2956.0,2956.0,0.95612293
2957.0,2957.0,0.034885928
2958.0,2958.0,0.49794143
2959.0,2959.0,0.1978368
2960.0,2960.0,0.34082684
2961.0,2961.0,0.09134168
2962.0,2962.0,0.013102967
2963.0,2963.0,0.29565862
2964.0,2964.0,0.5114156
2965.0,2965.0,0.0016481389
2966.0,2966.0,0.25008824
2967.0,2967.0,0.7458569
2968.0,2968.0,0.31024727
2969.0,2969.0,0.0067383987
2970.0,2970.0,0.027121618
2971.0,2971.0,0.003262066
2972.0,2972.0,0.012880489
2973.0,2973.0,0.57941055
2974.0,2974.0,0.7650761
2975.0,2975.0,0.29182032
2976.0,2976.0,0.06983655
2977.0,2977.0,0.26849103
2978.0,2978.0,0.14230084
2979.0,2979.0,0.45560062
2980.0,2980.0,0.055204168
2981.0,2981.0,0.011874853
2982.0,2982.0,0.0021327743
2983.0,2983.0,0.45616516
2984.0,2984.0,0.6175704
2985.0,2985.0,0.53741926
2986.0,2986.0,0.02056948
2987.0,2987.0,0.3212617
2988.0,2988.0,0.090157084
2989.0,2989.0,0.18855192
2990.0,2990.0,0.33478764
2991.0,2991.0,0.020671844
2992.0,2992.0,0.59994
2993.0,2993.0,0.4016244
2994.0,2994.0,0.29506296
2995.0,2995.0,0.004734825
2996.0,2996.0,0.29557344
2997.0,2997.0,0.25929064
2998.0,2998.0,0.18560699
2999.0,2999.0,0.0028757607
3000.0,3000.0,0.74102014
3001.0,3001.0,0.6556648
3002.0,3002.0,0.2738537
3003.0,3003.0,0.69283116
3004.0,3004.0,0.023765896
3005.0,3005.0,0.85344976
3006.0,3006.0,0.009424587
3007.0,3007.0,0.3706671
3008.0,3008.0,0.026666146
3009.0,3009.0,0.8676464
3010.0,3010.0,0.019217584
3011.0,3011.0,0.5877963
3012.0,3012.0,0.04892588
3013.0,3013.0,0.0132356435
3014.0,3014.0,0.019754656
3015.0,3015.0,0.001837026
3016.0,3016.0,0.03901374
3017.0,3017.0,0.0025058808
3018.0,3018.0,0.11100661
3019.0,3019.0,0.01143816
3020.0,3020.0,0.03411923
3021.0,3021.0,0.011092877
3022.0,3022.0,0.8220108
3023.0,3023.0,0.03835883
3024.0,3024.0,0.005431268
3025.0,3025.0,0.14669722
3026.0,3026.0,0.6267621
3027.0,3027.0,0.6985768
3028.0,3028.0,0.0018507922
3029.0,3029.0,0.81746197
3030.0,3030.0,0.01324601
3031.0,3031.0,0.032383382
3032.0,3032.0,0.012345918
3033.0,3033.0,7.440798E-4
3034.0,3034.0,0.01605332
3035.0,3035.0,0.037054095
3036.0,3036.0,0.003472112
3037.0,3037.0,0.003472358
3038.0,3038.0,0.38643643
3039.0,3039.0,9.602672E-4
3040.0,3040.0,0.67628866
3041.0,3041.0,0.47885096
3042.0,3042.0,0.38652474
3043.0,3043.0,0.5757704
3044.0,3044.0,0.04355693
3045.0,3045.0,0.8350172
3046.0,3046.0,0.7103372
3047.0,3047.0,0.019965984
3048.0,3048.0,0.73963416
3049.0,3049.0,0.20292436
3050.0,3050.0,0.33183792
3051.0,3051.0,0.9292597
3052.0,3052.0,0.010790184
3053.0,3053.0,0.20768332
3054.0,3054.0,0.019680103
3055.0,3055.0,0.79648966
3056.0,3056.0,0.011160086
3057.0,3057.0,0.012170904
3058.0,3058.0,0.08373267
3059.0,3059.0,0.50923485
3060.0,3060.0,0.03321544
3061.0,3061.0,0.11073199
3062.0,3062.0,0.7689511
3063.0,3063.0,0.1334896
3064.0,3064.0,0.31135127
3065.0,3065.0,0.09315041
3066.0,3066.0,0.029609839
3067.0,3067.0,0.018941587
3068.0,3068.0,0.0049913493
3069.0,3069.0,0.20245789
3070.0,3070.0,0.85714996
3071.0,3071.0,0.27062058
3072.0,3072.0,0.0018801757
3073.0,3073.0,0.7704275
3074.0,3074.0,0.5643168
3075.0,3075.0,0.007310065
3076.0,3076.0,0.28503034
3077.0,3077.0,0.13747682
3078.0,3078.0,0.7751704
3079.0,3079.0,0.04983971
3080.0,3080.0,0.008251296
3081.0,3081.0,0.786804
3082.0,3082.0,0.45066932
3083.0,3083.0,0.013571213
3084.0,3084.0,0.037919216
3085.0,3085.0,0.018020771
3086.0,3086.0,0.011763146
3087.0,3087.0,0.02218977
3088.0,3088.0,0.32523954
3089.0,3089.0,0.38847667
3090.0,3090.0,0.017214768
3091.0,3091.0,6.158997E-4
3092.0,3092.0,0.6519353
3093.0,3093.0,0.0037805105
3094.0,3094.0,0.6117274
3095.0,3095.0,0.01701091
3096.0,3096.0,0.002721621
3097.0,3097.0,0.010433153
3098.0,3098.0,0.5417428
3099.0,3099.0,0.38973087
3100.0,3100.0,0.015520472
3101.0,3101.0,0.9333062
3102.0,3102.0,0.24037088
3103.0,3103.0,0.43118995
3104.0,3104.0,0.08283884
3105.0,3105.0,0.924253
3106.0,3106.0,0.005162423
3107.0,3107.0,0.017206663
3108.0,3108.0,0.0025688813
3109.0,3109.0,0.16614185
3110.0,3110.0,0.02335805
3111.0,3111.0,0.0026521715
3112.0,3112.0,0.72950155
3113.0,3113.0,0.0035963745
3114.0,3114.0,0.0195917
3115.0,3115.0,0.0443007
3116.0,3116.0,0.08182691
3117.0,3117.0,0.08563068
3118.0,3118.0,0.7645468
3119.0,3119.0,0.012255472
3120.0,3120.0,0.020396568
3121.0,3121.0,0.48301712
3122.0,3122.0,0.0022112865
3123.0,3123.0,0.5537583
3124.0,3124.0,0.036113564
3125.0,3125.0,0.38911992
3126.0,3126.0,0.40227726
3127.0,3127.0,0.028581336
3128.0,3128.0,0.01743567
3129.0,3129.0,0.79317486
3130.0,3130.0,0.3386693
3131.0,3131.0,0.41853812
3132.0,3132.0,0.010326163
3133.0,3133.0,0.5552792
3134.0,3134.0,0.6876184
3135.0,3135.0,0.2735882
3136.0,3136.0,0.028639916
3137.0,3137.0,0.0014499401
3138.0,3138.0,0.011268893
3139.0,3139.0,0.13837656
3140.0,3140.0,0.015787384
3141.0,3141.0,0.2607906
3142.0,3142.0,0.7331608
3143.0,3143.0,0.23351972
3144.0,3144.0,0.010707204
3145.0,3145.0,0.6822148
3146.0,3146.0,0.12668803
3147.0,3147.0,6.5922085E-4
3148.0,3148.0,0.012206655
3149.0,3149.0,0.0017253105
3150.0,3150.0,0.64553195
3151.0,3151.0,0.8293025
3152.0,3152.0,0.24088818
3153.0,3153.0,0.29847506
3154.0,3154.0,0.08814507
3155.0,3155.0,0.69445354
3156.0,3156.0,0.019188687
3157.0,3157.0,0.43997875
3158.0,3158.0,8.386542E-4
3159.0,3159.0,0.025838496
3160.0,3160.0,0.0026342373
3161.0,3161.0,0.59328234
3162.0,3162.0,0.7464382
3163.0,3163.0,0.878149
3164.0,3164.0,0.57158655
3165.0,3165.0,0.15901726
3166.0,3166.0,0.025196908
3167.0,3167.0,0.0059616906
3168.0,3168.0,0.3715064
3169.0,3169.0,0.6968531
3170.0,3170.0,0.02217215
3171.0,3171.0,0.2326758
3172.0,3172.0,0.7113235
3173.0,3173.0,0.011736014
3174.0,3174.0,0.018588856
3175.0,3175.0,0.14883238
3176.0,3176.0,0.038271323
3177.0,3177.0,0.075448796
3178.0,3178.0,0.61623573
3179.0,3179.0,0.016387366
3180.0,3180.0,0.79003966
3181.0,3181.0,0.1890488
3182.0,3182.0,0.15171319
3183.0,3183.0,0.39429653
3184.0,3184.0,0.010621371
3185.0,3185.0,0.40190485
3186.0,3186.0,0.26723263
3187.0,3187.0,0.18564269
3188.0,3188.0,0.3858725
3189.0,3189.0,0.0045333114
3190.0,3190.0,0.7154254
3191.0,3191.0,0.7182484
3192.0,3192.0,0.7628548
3193.0,3193.0,0.041975215
3194.0,3194.0,0.042807233
3195.0,3195.0,0.22793022
3196.0,3196.0,0.7903257
3197.0,3197.0,0.77116716
3198.0,3198.0,0.027836636
3199.0,3199.0,0.011278339
3200.0,3200.0,0.07520664
3201.0,3201.0,0.39830104
3202.0,3202.0,0.021173807
3203.0,3203.0,0.0068986863
3204.0,3204.0,0.023809908
3205.0,3205.0,0.0013494187
3206.0,3206.0,0.0027116442
3207.0,3207.0,0.019466724
3208.0,3208.0,0.43528536
3209.0,3209.0,0.3837439
3210.0,3210.0,0.3557547
3211.0,3211.0,0.5571622
3212.0,3212.0,0.6475093
3213.0,3213.0,0.598986
3214.0,3214.0,0.054791138
3215.0,3215.0,0.109856814
3216.0,3216.0,0.67821616
3217.0,3217.0,0.0056412052
3218.0,3218.0,0.8662972
3219.0,3219.0,0.32553986
3220.0,3220.0,0.0061509027
3221.0,3221.0,0.6917484
3222.0,3222.0,0.37234396
3223.0,3223.0,0.012561803
3224.0,3224.0,0.32529008
3225.0,3225.0,0.0057437294
3226.0,3226.0,0.045188714
3227.0,3227.0,0.029377678
3228.0,3228.0,0.045474786
3229.0,3229.0,0.6710171
3230.0,3230.0,0.00860042
3231.0,3231.0,0.33159056
3232.0,3232.0,0.86269295
3233.0,3233.0,0.23640883
3234.0,3234.0,0.008985658
3235.0,3235.0,0.0065242047
3236.0,3236.0,0.0344244
3237.0,3237.0,0.61968297
3238.0,3238.0,0.037139203
3239.0,3239.0,0.5626742
3240.0,3240.0,0.001170389
3241.0,3241.0,0.48143733
3242.0,3242.0,0.26580605
3243.0,3243.0,0.7995937
3244.0,3244.0,0.57552505
3245.0,3245.0,0.0065797097
3246.0,3246.0,0.2393906
3247.0,3247.0,0.00972572
3248.0,3248.0,0.76837736
3249.0,3249.0,0.51219565
3250.0,3250.0,0.04531224
3251.0,3251.0,0.5747715
3252.0,3252.0,0.45073324
3253.0,3253.0,0.111489944
3254.0,3254.0,0.0054898183
3255.0,3255.0,0.016647115
3256.0,3256.0,0.018250423
3257.0,3257.0,0.3708182
3258.0,3258.0,0.029587876
3259.0,3259.0,0.53467005
3260.0,3260.0,0.13010392
3261.0,3261.0,0.11849985
3262.0,3262.0,0.3071067
3263.0,3263.0,0.043965764
3264.0,3264.0,0.48669687
3265.0,3265.0,0.22297221
3266.0,3266.0,0.21682513
3267.0,3267.0,4.1096203E-4
3268.0,3268.0,0.16115496
3269.0,3269.0,0.48456988
3270.0,3270.0,0.036017913
3271.0,3271.0,0.12714732
3272.0,3272.0,0.63825095
3273.0,3273.0,0.36335355
3274.0,3274.0,0.50607485
3275.0,3275.0,0.0075293034
3276.0,3276.0,0.0014593999
3277.0,3277.0,0.5721132
3278.0,3278.0,0.45171902
3279.0,3279.0,0.33933842
3280.0,3280.0,0.1073094
3281.0,3281.0,0.0010663352
3282.0,3282.0,0.0031755853
3283.0,3283.0,0.007724646
3284.0,3284.0,0.04123565
3285.0,3285.0,0.0046209474
3286.0,3286.0,0.010108885
3287.0,3287.0,0.7899245
3288.0,3288.0,0.6690073
3289.0,3289.0,0.6250455
3290.0,3290.0,0.27978206
